store_name,address,lat,lon,category,brand,osm_type,osm_id,app_name,custom_url
ファミリーマート,,35.6377504,139.690879,コンビニ,ファミリーマート,node,1936204155,ファミペイ,familymart-app
ファミリーマート 中央林間駅前店,神奈川県大和市中央林間三丁目38,35.5086774,139.4435621,コンビニ,ファミリーマート,node,1936279814,ファミペイ,familymart-app
ファミリーマート,,35.6542397,139.6472115,コンビニ,ファミリーマート,node,1936303047,ファミペイ,familymart-app
ファミリーマート,,35.7304005,139.5659706,コンビニ,ファミリーマート,node,1936653529,ファミペイ,familymart-app
ファミリーマート,千葉県市川市424751,35.7548924,139.9707427,コンビニ,ファミリーマート,node,1937152012,ファミペイ,familymart-app
ファミリーマート,,35.7447512,139.9760854,コンビニ,ファミリーマート,node,1937152051,ファミペイ,familymart-app
ファミリーマート,,34.9713393,138.4258393,コンビニ,ファミリーマート,node,1937652990,ファミペイ,familymart-app
ファミリーマート,,35.7431184,139.606944,コンビニ,ファミリーマート,node,1938077077,ファミペイ,familymart-app
ファミリーマート いずみ踊場店,,35.4052386,139.5188881,コンビニ,ファミリーマート,node,1939348065,ファミペイ,familymart-app
ファミリーマート,,35.6468245,139.8792318,コンビニ,ファミリーマート,node,1939923476,ファミペイ,familymart-app
ファミリーマート 鶴見西口店,神奈川県横浜市豊岡町820,35.5086061,139.6744928,コンビニ,ファミリーマート,node,1940370518,ファミペイ,familymart-app
ファミリーマート,,33.5675695,133.542607,コンビニ,ファミリーマート,node,1940810341,ファミペイ,familymart-app
ファミリーマート,,35.6843351,139.7388139,コンビニ,ファミリーマート,node,1941199252,ファミペイ,familymart-app
ファミリーマート 杉並成田東五丁目店,東京都杉並区成田東五丁目1715,35.7016068,139.6298802,コンビニ,ファミリーマート,node,1942017811,ファミペイ,familymart-app
ファミリーマート 阿佐谷南三丁目店,東京都杉並区阿佐谷南三丁目3111,35.7025422,139.63606,コンビニ,ファミリーマート,node,1942020326,ファミペイ,familymart-app
ファミリーマート,,34.9890335,135.7527241,コンビニ,ファミリーマート,node,1942088278,ファミペイ,familymart-app
ファミリーマート,,35.7096253,139.7731253,コンビニ,ファミリーマート,node,1942565758,ファミペイ,familymart-app
ファミリーマート,,37.4958702,139.9430159,コンビニ,ファミリーマート,node,1942588622,ファミペイ,familymart-app
ファミリーマート 綾部駅前通店,,35.3008436,135.2515012,コンビニ,ファミリーマート,node,1942804234,ファミペイ,familymart-app
ファミリーマート 福知山土師宮町店,,35.2919098,135.1428198,コンビニ,ファミリーマート,node,1942864530,ファミペイ,familymart-app
ファミリーマート,,35.1757261,136.9058292,コンビニ,ファミリーマート,node,1944003393,ファミペイ,familymart-app
TRYmart,,34.4828936,136.8414426,コンビニ,ファミリーマート,node,1944076516,ファミペイ,familymart-app
ファミリーマート 白川店,愛知県名古屋市中区栄１－２５－３３　ヤマジビル,35.1628368,136.895602,コンビニ,ファミリーマート,node,1944113724,ファミペイ,familymart-app
ファミリーマート,,35.737496,139.4883256,コンビニ,ファミリーマート,node,1944468306,ファミペイ,familymart-app
ファミリーマート,,34.7162672,137.7072174,コンビニ,ファミリーマート,node,1945284654,ファミペイ,familymart-app
ファミリーマート奥谷店,,35.4078909,133.3466888,コンビニ,ファミリーマート,node,1947074926,ファミペイ,familymart-app
ファミリーマート,,35.4466903,133.317829,コンビニ,ファミリーマート,node,1947078712,ファミペイ,familymart-app
ファミリーマート 阿佐谷中杉通り店,東京都杉並区阿佐谷北一丁目4210,35.709407,139.6358222,コンビニ,ファミリーマート,node,1947215256,ファミペイ,familymart-app
ファミリーマート,,35.2618395,139.7318723,コンビニ,ファミリーマート,node,1947494289,ファミペイ,familymart-app
ファミリーマート 片瀬江ノ島駅前店,神奈川県藤沢市片瀬海岸二丁目161,35.3085038,139.4834574,コンビニ,ファミリーマート,node,1947535184,ファミペイ,familymart-app
ファミリーマート 長野駅前店,,36.644,138.1876297,コンビニ,ファミリーマート,node,1948312924,ファミペイ,familymart-app
ファミリーマート 横井一丁目店,愛知県名古屋市中村区横井一丁目１３８番地,35.1483714,136.8351101,コンビニ,ファミリーマート,node,1948419991,ファミペイ,familymart-app
ファミリーマート 東春田一丁目店,愛知県名古屋市中川区東春田一丁目４５番地,35.145876,136.817792,コンビニ,ファミリーマート,node,1948429445,ファミペイ,familymart-app
ファミリーマート 四日市茂福町店,三重県四日市市茂福町７番１７号,34.9997351,136.6495827,コンビニ,ファミリーマート,node,1948510841,ファミペイ,familymart-app
ファミリーマート 阿佐谷北店,東京都杉並区阿佐谷北三丁目1312,35.7102095,139.6340082,コンビニ,ファミリーマート,node,1948561579,ファミペイ,familymart-app
ファミリーマート 下井草駅南口店,東京都杉並区下井草二丁目444,35.7236341,139.6254815,コンビニ,ファミリーマート,node,1948648082,ファミペイ,familymart-app
ファミリーマート トモニー井荻駅店,東京都杉並区下井草五丁目2315,35.7245048,139.614593,コンビニ,ファミリーマート,node,1948649092,ファミペイ,familymart-app
ファミリーマート 上井草一丁目店,東京都杉並区上井草一丁目327,35.7246354,139.612517,コンビニ,ファミリーマート,node,1948649189,ファミペイ,familymart-app
ファミリーマート 上井草駅前店,東京都杉並区井草五丁目411,35.7253936,139.6036993,コンビニ,ファミリーマート,node,1948659670,ファミペイ,familymart-app
ファミリーマート 上荻青梅街道店,東京都杉並区上荻四丁目1915,35.7110085,139.6061894,コンビニ,ファミリーマート,node,1948664335,ファミペイ,familymart-app
ファミリーマート 塚本西荻南店,東京都杉並区西荻南二丁目710,35.699927,139.5987643,コンビニ,ファミリーマート,node,1948674760,ファミペイ,familymart-app
ファミリーマート,,34.9392343,136.624223,コンビニ,ファミリーマート,node,1948716379,ファミペイ,familymart-app
ファミリーマート 鶴見緑地東店,大阪府大阪市5丁目南118,34.7126556,135.5823414,コンビニ,ファミリーマート,node,1948739539,ファミペイ,familymart-app
ファミリーマート 横浜中川8丁目店,,35.5506687,139.5742571,コンビニ,ファミリーマート,node,1949079818,ファミペイ,familymart-app
ファミリーマート スリーウェル茅ヶ崎東店,神奈川県横浜市茅ケ崎東四丁目122,35.5460431,139.577392,コンビニ,ファミリーマート,node,1949088782,ファミペイ,familymart-app
ファミリーマート,,34.9361087,135.7991083,コンビニ,ファミリーマート,node,1950159793,ファミペイ,familymart-app
ファミリーマート,,35.535316,139.5565109,コンビニ,ファミリーマート,node,1950345598,ファミペイ,familymart-app
ファミリーマート 近鉄烏森駅前店,,35.1532232,136.8640028,コンビニ,ファミリーマート,node,1950384938,ファミペイ,familymart-app
ファミリーマート 川越駅ホーム店,埼玉県川越市脇田町249,35.9070521,139.4834467,コンビニ,ファミリーマート,node,1950598442,ファミペイ,familymart-app
ファミリーマート 福生志茂店,,35.7348167,139.3297695,コンビニ,ファミリーマート,node,1950709809,ファミペイ,familymart-app
ファミリーマート,,35.6942551,139.702613,コンビニ,ファミリーマート,node,1950995164,ファミペイ,familymart-app
ファミリーマート,,35.3185763,135.2857745,コンビニ,ファミリーマート,node,1952137354,ファミペイ,familymart-app
ファミリーマート,,35.6296046,139.7466782,コンビニ,ファミリーマート,node,1952422548,ファミペイ,familymart-app
ファミリーマート 西院南店,,35.0023939,135.7322139,コンビニ,ファミリーマート,node,1952707852,ファミペイ,familymart-app
ファミリーマート,,35.9154899,139.485542,コンビニ,ファミリーマート,node,1953615871,ファミペイ,familymart-app
ファミリーマート,,35.7051107,139.6509702,コンビニ,ファミリーマート,node,1954472514,ファミペイ,familymart-app
ファミリーマート 江別白樺通店,北海道江別市8110,43.092627,141.5200426,コンビニ,ファミリーマート,node,1954929617,ファミペイ,familymart-app
ファミリーマート 米子長砂店,,35.4256884,133.3503974,コンビニ,ファミリーマート,node,1955924858,ファミペイ,familymart-app
ファミリーマート 昭和町店,,35.4261097,133.3433537,コンビニ,ファミリーマート,node,1955989473,ファミペイ,familymart-app
ファミリーマート,,35.7509686,139.8004984,コンビニ,ファミリーマート,node,1956200921,ファミペイ,familymart-app
ファミリーマート 芦花公園駅南店,,35.6702441,139.6085587,コンビニ,ファミリーマート,node,1956800558,ファミペイ,familymart-app
ファミリーマート 芝公園一丁目店,,35.6592624,139.7523337,コンビニ,ファミリーマート,node,1957949636,ファミペイ,familymart-app
ファミリーマート 丸の内一丁目店,,35.1733004,136.8965859,コンビニ,ファミリーマート,node,1958040231,ファミペイ,familymart-app
ファミリーマート,,36.0394365,140.083432,コンビニ,ファミリーマート,node,1958206869,ファミペイ,familymart-app
ファミリーマート 昭島美堀町店,,35.7180384,139.3539012,コンビニ,ファミリーマート,node,1961717923,ファミペイ,familymart-app
ファミリーマート,東京都大田区池上五丁目42,35.5739346,139.7086037,コンビニ,ファミリーマート,node,1962427395,ファミペイ,familymart-app
ファミリーマート,,37.9148898,140.1132184,コンビニ,ファミリーマート,node,1962574187,ファミペイ,familymart-app
ファミリーマート,,35.8358663,140.7357536,コンビニ,ファミリーマート,node,1963220843,ファミペイ,familymart-app
ファミリーマート,,35.6768047,139.8279604,コンビニ,ファミリーマート,node,1964060490,ファミペイ,familymart-app
ファミリーマート 中丸町二丁目店,,35.2047523,136.9035235,コンビニ,ファミリーマート,node,1964124397,ファミペイ,familymart-app
ファミリーマート 名西二丁目店,,35.1916501,136.8835417,コンビニ,ファミリーマート,node,1964142149,ファミペイ,familymart-app
ファミリーマート 南青山店,,35.6612931,139.7119628,コンビニ,ファミリーマート,node,1964142773,ファミペイ,familymart-app
